product_name,date,quantity_sold,revenue,customer_id,month,year,category,price_band
"Skyec Petup Pro Syrup Multi-Vitamin Multi-Oxidant Multi-Minerals Amino Acids Supplement for Dogs and Cats 200Ml, Liquid",2024-01-31,15.0,5449.2,CUST_6827,1,2024,pet,Mid
"Skyec Petup Pro Syrup Multi-Vitamin Multi-Oxidant Multi-Minerals Amino Acids Supplement for Dogs and Cats 200Ml, Liquid",2023-12-10,1.0,363.28,CUST_4976,12,2023,pet,Low
CANITONE Jr. Nutritional Supplement for Pets of Essential Minerals & Vitamins Pack of 2-250 Ml,2023-12-17,17.0,5573.11,CUST_6126,12,2023,pet,Mid
CANITONE Jr. Nutritional Supplement for Pets of Essential Minerals & Vitamins Pack of 2-250 Ml,2024-03-10,14.0,4589.62,CUST_2967,3,2024,pet,Low
"Pet Electrolyte Liquid Supplement for Dogs, Pet Oral Medication for Instant Energy, Pet Oral Rehydration Syrup for Dogs, Puppies and Cats - VETLyte Syrup (1 x 200 ml)",2024-01-17,1.0,1036.34,CUST_1331,1,2024,pet,Low
WAGGIN Everyday Nutrition Topper for Healthy Skin & Coat | Dog Supplement and Multivitamin | 100% Natural Human Grade Ingredients | All Life Stages | 100g,2023-12-07,15.0,4785.45,CUST_7800,12,2023,pet,Low
WAGGIN Everyday Nutrition Topper for Healthy Skin & Coat | Dog Supplement and Multivitamin | 100% Natural Human Grade Ingredients | All Life Stages | 100g,2024-08-24,11.0,3509.33,CUST_9147,8,2024,pet,Low
WAGGIN Everyday Nutrition Topper for Healthy Skin & Coat | Dog Supplement and Multivitamin | 100% Natural Human Grade Ingredients | All Life Stages | 100g,2023-10-24,5.0,1595.15,CUST_8668,10,2023,pet,Low
WAGGIN Everyday Nutrition Topper for Healthy Skin & Coat | Dog Supplement and Multivitamin | 100% Natural Human Grade Ingredients | All Life Stages | 100g,2024-09-25,7.0,2233.21,CUST_9849,9,2024,pet,Low
WAGGIN Everyday Nutrition Topper for Healthy Skin & Coat | Dog Supplement and Multivitamin | 100% Natural Human Grade Ingredients | All Life Stages | 100g,2024-07-31,15.0,4785.45,CUST_5725,7,2024,pet,Low
Multistar Vitamins & Minerals Liquid Animal Feed Supplement (500ml),2024-07-03,18.0,21675.24,CUST_5950,7,2024,pet,Premium
Multistar Vitamins & Minerals Liquid Animal Feed Supplement (500ml),2024-05-25,5.0,6020.9,CUST_7306,5,2024,pet,Mid
Ascal pet - 300ml - Vitamin Mineral Nutritional Supplement for Pets - Pack of 3,2024-03-19,12.0,13808.28,CUST_4657,3,2024,pet,High
Ascal pet - 300ml - Vitamin Mineral Nutritional Supplement for Pets - Pack of 3,2024-02-22,20.0,23013.8,CUST_3646,2,2024,pet,Premium
Fifozone Pet - Liver Supplement - 200 ml,2024-02-16,10.0,10318.9,CUST_6787,2,2024,pet,High
Fifozone Pet - Liver Supplement - 200 ml,2023-10-30,7.0,7223.23,CUST_3463,10,2023,pet,Mid
"Dr. Goel's Me & My Iron Granules for Pets Supplement Cures Anaemia, Poor Digestion, Loss of Excess Blood, Difficulty in Breathing, Etc.",2023-10-30,1.0,533.9,CUST_6978,10,2023,pet,Low
Fifozone Sky EC Star Coat Skin And Tonic Supplement Enriched With Omega And Biotin For Dogs And Cats (500 ml) - Pack Of 1,2023-12-28,19.0,16675.16,CUST_6572,12,2023,pet,High
Fifozone Sky EC Star Coat Skin And Tonic Supplement Enriched With Omega And Biotin For Dogs And Cats (500 ml) - Pack Of 1,2024-09-29,3.0,2632.92,CUST_1545,9,2024,pet,Low
Fifozone Sky EC Star Coat Skin And Tonic Supplement Enriched With Omega And Biotin For Dogs And Cats (500 ml) - Pack Of 1,2024-08-06,15.0,13164.6,CUST_2392,8,2024,pet,High
"VETENEX Pet Plex - Vitamin B-Complex & Amino Acids Supplement Syrup for Dogs, Puppy and Cats (200ml x 2) Combo - Pack of 2",2023-12-23,18.0,6312.24,CUST_5720,12,2023,pet,Mid
"VETENEX Pet Plex - Vitamin B-Complex & Amino Acids Supplement Syrup for Dogs, Puppy and Cats (200ml x 2) Combo - Pack of 2",2024-03-15,13.0,4558.84,CUST_9747,3,2024,pet,Low
"VETENEX Pet Plex - Vitamin B-Complex & Amino Acids Supplement Syrup for Dogs, Puppy and Cats (200ml x 2) Combo - Pack of 2",2024-03-28,6.0,2104.08,CUST_2748,3,2024,pet,Low
"VETENEX Pet Plex - Vitamin B-Complex & Amino Acids Supplement Syrup for Dogs, Puppy and Cats (200ml x 2) Combo - Pack of 2",2024-01-28,14.0,4909.52,CUST_5526,1,2024,pet,Low
"VETENEX Pet Plex - Vitamin B-Complex & Amino Acids Supplement Syrup for Dogs, Puppy and Cats (200ml x 2) Combo - Pack of 2",2023-10-16,7.0,2454.76,CUST_2500,10,2023,pet,Low
Mankind Aptiquik Nutritional Supplement Syrups For Puppies & Adult 200ML,2024-06-22,9.0,1877.13,CUST_6319,6,2024,pet,Low
Mankind Aptiquik Nutritional Supplement Syrups For Puppies & Adult 200ML,2023-12-03,12.0,2502.84,CUST_9157,12,2023,pet,Low
Mankind Aptiquik Nutritional Supplement Syrups For Puppies & Adult 200ML,2023-11-02,9.0,1877.13,CUST_6836,11,2023,pet,Low
Mankind Aptiquik Nutritional Supplement Syrups For Puppies & Adult 200ML,2024-05-06,18.0,3754.26,CUST_7193,5,2024,pet,Low
Petvit Liver Syrup with 15 Active Ingredients for Healthy Liver- Dog Supplement for All Age Group - 100ml (Pack of 2),2024-03-17,6.0,3651.36,CUST_3489,3,2024,pet,Low
Petvit Liver Syrup with 15 Active Ingredients for Healthy Liver- Dog Supplement for All Age Group - 100ml (Pack of 2),2023-11-02,19.0,11562.64,CUST_1573,11,2023,pet,High
Petvit Liver Syrup with 15 Active Ingredients for Healthy Liver- Dog Supplement for All Age Group - 100ml (Pack of 2),2024-04-17,6.0,3651.36,CUST_1999,4,2024,pet,Low
Petvit Liver Syrup with 15 Active Ingredients for Healthy Liver- Dog Supplement for All Age Group - 100ml (Pack of 2),2024-02-04,14.0,8519.84,CUST_2575,2,2024,pet,Mid
Petvit Kidney Support Powder Dog Supplement | Supplements and Vitamins | Digestive Health Maintenance Kidney Function | 100gm,2024-05-26,14.0,25428.62,CUST_6360,5,2024,pet,Premium
Petvit Kidney Support Powder Dog Supplement | Supplements and Vitamins | Digestive Health Maintenance Kidney Function | 100gm,2024-01-21,19.0,34510.27,CUST_6337,1,2024,pet,Premium
Petvit Kidney Support Powder Dog Supplement | Supplements and Vitamins | Digestive Health Maintenance Kidney Function | 100gm,2024-06-05,14.0,25428.62,CUST_7981,6,2024,pet,Premium
"All4Pets Pet-O-Liv Syrup, Supplement 200Ml(Pack of 2)",2024-07-22,10.0,2168.6,CUST_5801,7,2024,pet,Low
"All4Pets Pet-O-Liv Syrup, Supplement 200Ml(Pack of 2)",2024-04-13,12.0,2602.32,CUST_6686,4,2024,pet,Low
"Hemp Seed Oil for Pets Nourishing Skin & Coat Care | Anti-fungal & Anti-bacterial Properties Omega 3, 6 & 9 | Ideal Salmon & Fish Oil Alternative 30 ML | Cure By Design",2024-02-01,12.0,12646.08,CUST_7934,2,2024,pet,High
"Hemp Seed Oil for Pets Nourishing Skin & Coat Care | Anti-fungal & Anti-bacterial Properties Omega 3, 6 & 9 | Ideal Salmon & Fish Oil Alternative 30 ML | Cure By Design",2024-07-13,4.0,4215.36,CUST_2902,7,2024,pet,Low
"ANC Chewable Calcium & Vitamin D3, B12 for Dogs Supplement Supports Bone Health & Immune System |Chicken Flavour -120 Tablets",2024-08-17,16.0,19084.96,CUST_8188,8,2024,pet,High
"ANC Chewable Calcium & Vitamin D3, B12 for Dogs Supplement Supports Bone Health & Immune System |Chicken Flavour -120 Tablets",2023-10-11,18.0,21470.58,CUST_5913,10,2023,pet,Premium
"ANC Chewable Calcium & Vitamin D3, B12 for Dogs Supplement Supports Bone Health & Immune System |Chicken Flavour -120 Tablets",2024-05-18,13.0,15506.53,CUST_9073,5,2024,pet,High
"ANC Chewable Calcium & Vitamin D3, B12 for Dogs Supplement Supports Bone Health & Immune System |Chicken Flavour -120 Tablets",2024-04-20,6.0,7156.86,CUST_8472,4,2024,pet,Mid
"Vetoquinol Samolac Pro Weaning Food Supplement for Puppies and Kittens 400 gm by Jolly and Cutie Pets, Flake",2024-02-29,5.0,4928.2,CUST_6567,2,2024,pet,Low
"Vetoquinol Samolac Pro Weaning Food Supplement for Puppies and Kittens 400 gm by Jolly and Cutie Pets, Flake",2024-09-12,8.0,7885.12,CUST_6404,9,2024,pet,Mid
"Vetoquinol Samolac Pro Weaning Food Supplement for Puppies and Kittens 400 gm by Jolly and Cutie Pets, Flake",2024-08-13,11.0,10842.04,CUST_6388,8,2024,pet,High
"Vetoquinol Samolac Pro Weaning Food Supplement for Puppies and Kittens 400 gm by Jolly and Cutie Pets, Flake",2024-01-05,1.0,985.64,CUST_7716,1,2024,pet,Low
"Vetoquinol Samolac Pro Weaning Food Supplement for Puppies and Kittens 400 gm by Jolly and Cutie Pets, Flake",2024-06-19,10.0,9856.4,CUST_6074,6,2024,pet,Mid
"Furry Tails Omegapet Elite, Supports Skin, Coat, Dandruff, in Dogs & Cats, 30 Tabs, Pack of 1",2024-09-15,15.0,15630.0,CUST_6000,9,2024,pet,High
"Furry Tails Omegapet Elite, Supports Skin, Coat, Dandruff, in Dogs & Cats, 30 Tabs, Pack of 1",2024-04-14,13.0,13546.0,CUST_1217,4,2024,pet,High
"Furry Tails Omegapet Elite, Supports Skin, Coat, Dandruff, in Dogs & Cats, 30 Tabs, Pack of 1",2024-05-08,15.0,15630.0,CUST_1424,5,2024,pet,High
"Furry Tails Omegapet Elite, Supports Skin, Coat, Dandruff, in Dogs & Cats, 30 Tabs, Pack of 1",2024-02-28,8.0,8336.0,CUST_1537,2,2024,pet,Mid
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2024-03-31,1.0,855.4,CUST_8613,3,2024,pet,Low
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2023-10-31,7.0,5987.8,CUST_5778,10,2023,pet,Mid
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2023-10-14,5.0,4277.0,CUST_6609,10,2023,pet,Low
Furlicks Multivitamin & Gut Health Supplement for Dogs & Cats | Vitamins & Probiotics for Growth and Development & Healthy Gut Flora | Gut & Immunity Buddy Combo (60 Oral Strips),2024-03-28,18.0,21561.48,CUST_8081,3,2024,pet,Premium
Furlicks Multivitamin & Gut Health Supplement for Dogs & Cats | Vitamins & Probiotics for Growth and Development & Healthy Gut Flora | Gut & Immunity Buddy Combo (60 Oral Strips),2024-08-29,19.0,22759.34,CUST_7101,8,2024,pet,Premium
PET360 PROBIOTICS + PREBIOTICS Gut Wellness Formula for Dogs & Cats | Probiotic Supplement | Prevents Diarrhea & Indigestion | Cat & Dog Gut Health Supplement for Improved Immunity - 20 Sachets,2024-01-05,3.0,5428.38,CUST_2238,1,2024,pet,Mid
PET360 PROBIOTICS + PREBIOTICS Gut Wellness Formula for Dogs & Cats | Probiotic Supplement | Prevents Diarrhea & Indigestion | Cat & Dog Gut Health Supplement for Improved Immunity - 20 Sachets,2024-01-30,13.0,23522.98,CUST_2080,1,2024,pet,Premium
PET360 PROBIOTICS + PREBIOTICS Gut Wellness Formula for Dogs & Cats | Probiotic Supplement | Prevents Diarrhea & Indigestion | Cat & Dog Gut Health Supplement for Improved Immunity - 20 Sachets,2024-07-26,4.0,7237.84,CUST_3116,7,2024,pet,Mid
PET360 PROBIOTICS + PREBIOTICS Gut Wellness Formula for Dogs & Cats | Probiotic Supplement | Prevents Diarrhea & Indigestion | Cat & Dog Gut Health Supplement for Improved Immunity - 20 Sachets,2024-01-22,6.0,10856.76,CUST_4307,1,2024,pet,High
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (250 ml Suspension)",2023-10-24,6.0,2146.86,CUST_7134,10,2023,pet,Low
"WOW DOG Multivitamin Tablet Dog Supplement 120 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function | Chicken Flavour",2024-05-02,10.0,16131.0,CUST_9851,5,2024,pet,High
"WOW DOG Multivitamin Tablet Dog Supplement 120 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function | Chicken Flavour",2023-12-24,8.0,12904.8,CUST_7220,12,2023,pet,High
"WOW DOG Multivitamin Tablet Dog Supplement 120 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function | Chicken Flavour",2024-08-16,17.0,27422.7,CUST_2296,8,2024,pet,Premium
"WOW DOG Multivitamin Tablet Dog Supplement 120 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function | Chicken Flavour",2024-07-07,17.0,27422.7,CUST_3432,7,2024,pet,Premium
"WOW DOG Multivitamin Tablet Dog Supplement 120 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function | Chicken Flavour",2024-02-14,4.0,6452.4,CUST_6416,2,2024,pet,Mid
"PET360 Calcium+ Advanced Mobility Formula with Calcium, Amino Acids & Vitamins for Dogs & Cats | Bone Growth, Muscle Strength & Nerve Support | Nutritional Supplements for Pets - 500 ml",2024-01-22,4.0,7833.0,CUST_1793,1,2024,pet,Mid
"PET360 Calcium+ Advanced Mobility Formula with Calcium, Amino Acids & Vitamins for Dogs & Cats | Bone Growth, Muscle Strength & Nerve Support | Nutritional Supplements for Pets - 500 ml",2024-07-26,5.0,9791.25,CUST_5637,7,2024,pet,Mid
"PET360 Calcium+ Advanced Mobility Formula with Calcium, Amino Acids & Vitamins for Dogs & Cats | Bone Growth, Muscle Strength & Nerve Support | Nutritional Supplements for Pets - 500 ml",2024-01-18,14.0,27415.5,CUST_3741,1,2024,pet,Premium
"Natural Remedies Natgut Supplement to Improve Digestive Health, Real Chicken Liver for Dogs, Cats & Pups of All Breeds, 20 Tablets (Pack of 1)",2023-12-13,11.0,17515.74,CUST_5499,12,2023,pet,High
"Natural Remedies Natgut Supplement to Improve Digestive Health, Real Chicken Liver for Dogs, Cats & Pups of All Breeds, 20 Tablets (Pack of 1)",2024-09-08,11.0,17515.74,CUST_6785,9,2024,pet,High
"Venttura Omega+ Comprehensive Supplement of 2, 3, 6, 7 & 9 Omega Fatty Acid for Dogs | Healthy Skin, Glowing Coat and Boosting Health | for All Life Stages | Omega 2+3+6+7+9, Fish Oil | (250 ml Oil)",2024-09-08,17.0,9712.61,CUST_8928,9,2024,pet,Mid
"Venttura Omega+ Comprehensive Supplement of 2, 3, 6, 7 & 9 Omega Fatty Acid for Dogs | Healthy Skin, Glowing Coat and Boosting Health | for All Life Stages | Omega 2+3+6+7+9, Fish Oil | (250 ml Oil)",2024-03-05,14.0,7998.62,CUST_2213,3,2024,pet,Mid
"Venttura Omega+ Comprehensive Supplement of 2, 3, 6, 7 & 9 Omega Fatty Acid for Dogs | Healthy Skin, Glowing Coat and Boosting Health | for All Life Stages | Omega 2+3+6+7+9, Fish Oil | (250 ml Oil)",2023-11-11,3.0,1713.99,CUST_4497,11,2023,pet,Low
"Venttura Omega+ Comprehensive Supplement of 2, 3, 6, 7 & 9 Omega Fatty Acid for Dogs | Healthy Skin, Glowing Coat and Boosting Health | for All Life Stages | Omega 2+3+6+7+9, Fish Oil | (250 ml Oil)",2024-05-20,8.0,4570.64,CUST_7512,5,2024,pet,Low
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (150 ml Suspension)",2024-03-22,16.0,16080.32,CUST_8882,3,2024,pet,High
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (150 ml Suspension)",2024-07-25,7.0,7035.14,CUST_5158,7,2024,pet,Mid
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (150 ml Suspension)",2024-02-10,8.0,8040.16,CUST_9997,2,2024,pet,Mid
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (150 ml Suspension)",2023-10-01,16.0,16080.32,CUST_7753,10,2023,pet,High
"Venttura Livo+ Liver Health Supplement for Dogs | Liver Repair, Protection, Support & Detoxification | Improve Your Pet's Liver Function | Dog Supplements for All Life Stages | (150 ml Suspension)",2024-06-18,8.0,8040.16,CUST_5379,6,2024,pet,Mid
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2024-04-22,1.0,1710.09,CUST_6905,4,2024,pet,Low
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2024-08-12,5.0,8550.45,CUST_2963,8,2024,pet,Mid
PHELENX | Purocan - Salmon Oil Coat Health Supplement for Dogs & Cats | 200 mL + 200 mL (Pack of 2),2024-05-27,2.0,3420.18,CUST_5314,5,2024,pet,Low
Vetoquinol Merical & Nutrisam Briskit Supplement for Dogs and Cats - 50 Briskits (1 Pack of Both),2023-10-10,13.0,24436.49,CUST_1374,10,2023,pet,Premium
Vetoquinol Merical & Nutrisam Briskit Supplement for Dogs and Cats - 50 Briskits (1 Pack of Both),2024-09-26,16.0,30075.68,CUST_8575,9,2024,pet,Premium
Vetoquinol Merical & Nutrisam Briskit Supplement for Dogs and Cats - 50 Briskits (1 Pack of Both),2024-03-07,11.0,20677.03,CUST_2233,3,2024,pet,Premium
Fifozone Feed Supplement Mother Milk Replacement for Young weaning Puppies 200GM,2024-02-27,7.0,12642.0,CUST_3418,2,2024,pet,High
Fifozone Feed Supplement Mother Milk Replacement for Young weaning Puppies 200GM,2023-11-30,3.0,5418.0,CUST_5498,11,2023,pet,Mid
Fifozone Feed Supplement Mother Milk Replacement for Young weaning Puppies 200GM,2024-09-15,6.0,10836.0,CUST_9159,9,2024,pet,High
"Healing Leaf Combo Hemp Seed Dog Protein Powder Supplement Coat, 100g,Magic Potion Pure Hemp Seed Oil | Organically Grown Benefits Nourish DogÃ¢â‚¬â„¢s Skin and Coat 90 ml",2024-02-27,15.0,26671.65,CUST_2762,2,2024,pet,Premium
"Healing Leaf Combo Hemp Seed Dog Protein Powder Supplement Coat, 100g,Magic Potion Pure Hemp Seed Oil | Organically Grown Benefits Nourish DogÃ¢â‚¬â„¢s Skin and Coat 90 ml",2024-07-10,18.0,32005.98,CUST_7849,7,2024,pet,Premium
ALP Star Coat Dog Syrup 200ML| Nourishes Skin & Coat with Omega & Biotin Supplement| Controls Hair Fall & Maintains Shiny Coat & Healthy Skin,2023-10-21,5.0,4084.7,CUST_7769,10,2023,pet,Low
ALP Star Coat Dog Syrup 200ML| Nourishes Skin & Coat with Omega & Biotin Supplement| Controls Hair Fall & Maintains Shiny Coat & Healthy Skin,2024-05-19,2.0,1633.88,CUST_5558,5,2024,pet,Low
ALP Star Coat Dog Syrup 200ML| Nourishes Skin & Coat with Omega & Biotin Supplement| Controls Hair Fall & Maintains Shiny Coat & Healthy Skin,2024-02-04,8.0,6535.52,CUST_2260,2,2024,pet,Mid
ALP Star Coat Dog Syrup 200ML| Nourishes Skin & Coat with Omega & Biotin Supplement| Controls Hair Fall & Maintains Shiny Coat & Healthy Skin,2023-11-28,14.0,11437.16,CUST_7783,11,2023,pet,High
Cell pet Kidney activator 10 ml for Dogs cat Birds Horse,2024-05-26,20.0,37897.2,CUST_4275,5,2024,pet,Premium
Cell pet Kidney activator 10 ml for Dogs cat Birds Horse,2024-08-22,18.0,34107.48,CUST_2892,8,2024,pet,Premium
Meibotan Pet best Probiotic Blend 2 Billion 2 different types of ProboticsI Prevents Bloating I Healty digestion & IBS support I weight management 2gm X 30 Sachet Milk Flavour for (Dog weight 5-15 kg),2024-01-13,11.0,3861.88,CUST_9724,1,2024,pet,Low
Meibotan Pet best Probiotic Blend 2 Billion 2 different types of ProboticsI Prevents Bloating I Healty digestion & IBS support I weight management 2gm X 30 Sachet Milk Flavour for (Dog weight 5-15 kg),2024-06-13,1.0,351.08,CUST_7446,6,2024,pet,Low
Meibotan Pet best Probiotic Blend 2 Billion 2 different types of ProboticsI Prevents Bloating I Healty digestion & IBS support I weight management 2gm X 30 Sachet Milk Flavour for (Dog weight 5-15 kg),2024-06-22,4.0,1404.32,CUST_9871,6,2024,pet,Low
Meibotan Pet best Probiotic Blend 2 Billion 2 different types of ProboticsI Prevents Bloating I Healty digestion & IBS support I weight management 2gm X 30 Sachet Milk Flavour for (Dog weight 5-15 kg),2024-01-25,3.0,1053.24,CUST_6695,1,2024,pet,Low
Himalaya Digyton for Dogs and Cats Digestion and Tummy Upsets 100ml,2024-03-20,2.0,1074.68,CUST_2488,3,2024,pet,Low
Himalaya Digyton for Dogs and Cats Digestion and Tummy Upsets 100ml,2024-09-18,3.0,1612.02,CUST_5095,9,2024,pet,Low
Himalaya Digyton for Dogs and Cats Digestion and Tummy Upsets 100ml,2023-11-05,14.0,7522.76,CUST_6121,11,2023,pet,Mid
Himalaya Digyton for Dogs and Cats Digestion and Tummy Upsets 100ml,2024-02-20,16.0,8597.44,CUST_9516,2,2024,pet,Mid
Himalaya Digyton for Dogs and Cats Digestion and Tummy Upsets 100ml,2024-02-18,13.0,6985.42,CUST_3200,2,2024,pet,Mid
Nutriwoof Superfood Supplement (70 Grams),2023-12-19,9.0,13508.46,CUST_7007,12,2023,pet,High
San Coat for Dogs - A Concentrated Fatty Acids Supplement (150ml),2023-12-11,2.0,886.0,CUST_1804,12,2023,pet,Low
San Coat for Dogs - A Concentrated Fatty Acids Supplement (150ml),2024-09-28,2.0,886.0,CUST_5100,9,2024,pet,Low
PETCARE Proviboost Supplement for Dogs 200 ml,2023-10-22,4.0,7186.32,CUST_4039,10,2023,pet,Mid
PETCARE Proviboost Supplement for Dogs 200 ml,2024-03-22,11.0,19762.38,CUST_5685,3,2024,pet,High
PETCARE Proviboost Supplement for Dogs 200 ml,2024-08-06,16.0,28745.28,CUST_6851,8,2024,pet,Premium
PETCARE Proviboost Supplement for Dogs 200 ml,2024-09-08,16.0,28745.28,CUST_6850,9,2024,pet,Premium
PETCARE Proviboost Supplement for Dogs 200 ml,2024-04-14,18.0,32338.44,CUST_5542,4,2024,pet,Premium
Fur Ball Story Healthy Skin Combo Pack | CanniVin Healthy Skin & Shiny Coat Oral Spray + Eczo Pet Cream Combo - Set of 2,2024-04-11,15.0,4816.35,CUST_8869,4,2024,pet,Low
Fur Ball Story Healthy Skin Combo Pack | CanniVin Healthy Skin & Shiny Coat Oral Spray + Eczo Pet Cream Combo - Set of 2,2023-12-25,11.0,3531.99,CUST_3539,12,2023,pet,Low
Fur Ball Story Healthy Skin Combo Pack | CanniVin Healthy Skin & Shiny Coat Oral Spray + Eczo Pet Cream Combo - Set of 2,2024-08-06,15.0,4816.35,CUST_3123,8,2024,pet,Low
Fur Ball Story Healthy Skin Combo Pack | CanniVin Healthy Skin & Shiny Coat Oral Spray + Eczo Pet Cream Combo - Set of 2,2024-02-24,20.0,6421.8,CUST_4834,2,2024,pet,Mid
Fur Ball Story Healthy Skin Combo Pack | CanniVin Healthy Skin & Shiny Coat Oral Spray + Eczo Pet Cream Combo - Set of 2,2024-08-17,2.0,642.18,CUST_2431,8,2024,pet,Low
INLIFE Curcumin with Piperine for Dogs Cats and Pets 95% Curcuminoids for Immunity Liver Function and Ease Inflammation- 60 Vegetarian Capsules,2024-02-07,15.0,10135.05,CUST_2454,2,2024,pet,High
INLIFE Curcumin with Piperine for Dogs Cats and Pets 95% Curcuminoids for Immunity Liver Function and Ease Inflammation- 60 Vegetarian Capsules,2024-08-28,4.0,2702.68,CUST_1213,8,2024,pet,Low
INLIFE Curcumin with Piperine for Dogs Cats and Pets 95% Curcuminoids for Immunity Liver Function and Ease Inflammation- 60 Vegetarian Capsules,2024-01-11,6.0,4054.02,CUST_8658,1,2024,pet,Low
WI Coat Supplements for Dogs and Cats,2024-02-27,4.0,5113.0,CUST_4393,2,2024,pet,Mid
"Provical.Pet Fortified With Natural Collagen, Amino Acids And Minerals | White And Yellow | Liquid | 500Ml, Dog",2024-09-25,15.0,23850.45,CUST_2051,9,2024,pet,Premium
"Provical.Pet Fortified With Natural Collagen, Amino Acids And Minerals | White And Yellow | Liquid | 500Ml, Dog",2024-09-26,7.0,11130.21,CUST_6304,9,2024,pet,High
"Provical.Pet Fortified With Natural Collagen, Amino Acids And Minerals | White And Yellow | Liquid | 500Ml, Dog",2024-06-01,11.0,17490.33,CUST_8145,6,2024,pet,High
Fifozone Heart Supplement Strongbeat 30 Tablets for Dogs by Fifozone,2024-09-16,8.0,15069.44,CUST_1792,9,2024,pet,High
Fifozone Heart Supplement Strongbeat 30 Tablets for Dogs by Fifozone,2024-01-23,13.0,24487.84,CUST_1448,1,2024,pet,Premium
Fifozone Heart Supplement Strongbeat 30 Tablets for Dogs by Fifozone,2024-03-30,2.0,3767.36,CUST_9518,3,2024,pet,Low
Fifozone Heart Supplement Strongbeat 30 Tablets for Dogs by Fifozone,2024-03-26,13.0,24487.84,CUST_7009,3,2024,pet,Premium
Canitone Supplement Tablets 30 Counts - Oral Supplement for Dogs and Cats - Pack of 2,2023-11-03,18.0,11438.46,CUST_5078,11,2023,pet,High
Canitone Supplement Tablets 30 Counts - Oral Supplement for Dogs and Cats - Pack of 2,2024-08-13,16.0,10167.52,CUST_3172,8,2024,pet,High
Canitone Supplement Tablets 30 Counts - Oral Supplement for Dogs and Cats - Pack of 2,2024-04-09,2.0,1270.94,CUST_2715,4,2024,pet,Low
"PET360 Oceanic Fish Oil for Dogs & Cats | Promotes Heart, Brain, Liver & Kidney Health | Reduces Hairfall & Gives Shiny Coat with Omega 3, 6 & Vitamins | Nutritional Supplement for All Breeds - 200 ml",2024-02-17,15.0,12470.4,CUST_3549,2,2024,pet,High
"PET360 Oceanic Fish Oil for Dogs & Cats | Promotes Heart, Brain, Liver & Kidney Health | Reduces Hairfall & Gives Shiny Coat with Omega 3, 6 & Vitamins | Nutritional Supplement for All Breeds - 200 ml",2024-07-08,6.0,4988.16,CUST_3218,7,2024,pet,Low
"PET360 Oceanic Fish Oil for Dogs & Cats | Promotes Heart, Brain, Liver & Kidney Health | Reduces Hairfall & Gives Shiny Coat with Omega 3, 6 & Vitamins | Nutritional Supplement for All Breeds - 200 ml",2024-09-25,19.0,15795.84,CUST_9120,9,2024,pet,High
HempyPaws Alpha Male Dog Supplement Immunity Booster(100g) and Vet Protein Supper Food Supplement for Dog and Cat (300g) Pack of 2,2024-08-24,7.0,6893.25,CUST_4285,8,2024,pet,Mid
HempyPaws Alpha Male Dog Supplement Immunity Booster(100g) and Vet Protein Supper Food Supplement for Dog and Cat (300g) Pack of 2,2024-02-18,1.0,984.75,CUST_6173,2,2024,pet,Low
HempyPaws Alpha Male Dog Supplement Immunity Booster(100g) and Vet Protein Supper Food Supplement for Dog and Cat (300g) Pack of 2,2024-04-30,13.0,12801.75,CUST_2543,4,2024,pet,High
HempyPaws Alpha Male Dog Supplement Immunity Booster(100g) and Vet Protein Supper Food Supplement for Dog and Cat (300g) Pack of 2,2024-09-12,14.0,13786.5,CUST_6844,9,2024,pet,High
